City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Paamiut,GL,2022-05-19 03:16:00,61.994,-49.6678,35.11,77,7,3.47
295,Nordby,DK,2022-05-19 03:16:01,55.446,8.3979,53.83,94,75,2.3
296,La Union,PE,2022-05-19 03:16:05,-5.4,-80.75,70.34,69,83,14.76
297,Lasa,IT,2022-05-19 03:11:29,46.6166,10.7002,61.36,95,77,2.59
298,Mandera,KE,2022-05-19 03:16:06,3.9366,41.867,75.43,72,73,7.16
299,Espoo,FI,2022-05-19 03:13:57,60.25,24.6667,50.0,81,0,2.3
300,Kovdor,RU,2022-05-19 03:16:06,67.5662,30.4758,31.26,80,87,10.42
301,Lima,PE,2022-05-19 03:15:20,-12.0432,-77.0282,65.89,78,20,10.36
302,Kannangad,IN,2022-05-19 03:16:07,12.3081,75.1063,75.34,90,100,11.9
303,Fershampenuaz,RU,2022-05-19 03:16:07,53.5202,59.8117,45.77,84,90,11.86
304,Hofn,IS,2022-05-19 03:12:41,64.2539,-15.2082,45.93,89,80,5.23
305,Minna,NG,2022-05-19 03:16:08,9.6139,6.5569,79.77,71,100,5.59
306,Puerto Madryn,AR,2022-05-19 03:16:08,-42.7692,-65.0385,52.36,36,100,20.58
307,Seminole,US,2022-05-19 03:16:08,28.7086,-81.2081,80.42,85,0,0.0
308,Westerland,DE,2022-05-19 03:16:09,54.9079,8.3033,54.95,93,100,1.14
309,Tiszafoldvar,HU,2022-05-19 03:16:09,46.9833,20.25,44.11,87,0,0.0
310,Tiznit,MA,2022-05-19 03:16:09,29.5833,-9.5,68.81,48,10,0.83
311,Verkhnyaya Inta,RU,2022-05-19 03:16:10,65.9811,60.3094,35.26,63,87,10.85
312,Khokhlovo,RU,2022-05-19 03:16:10,59.1492,37.3998,39.22,88,83,6.71
313,Saint Anthony,US,2022-05-19 03:16:10,45.0205,-93.218,64.65,68,0,5.75
314,San Juan,AR,2022-05-19 03:15:51,-31.5375,-68.5364,51.06,36,46,3.8
315,Barinas,VE,2022-05-19 03:13:50,8.6226,-70.2075,74.1,90,100,2.86
316,Liverpool,GB,2022-05-19 03:13:02,53.4106,-2.9779,53.55,86,84,12.66
317,Marrakesh,MA,2022-05-19 03:12:04,31.6315,-8.0083,68.07,64,0,3.44
318,Santa Maria,BR,2022-05-19 03:16:16,-29.6842,-53.8069,46.44,97,29,3.89
319,Los Llanos De Aridane,ES,2022-05-19 03:16:16,28.6585,-17.9182,64.15,85,0,5.75
320,Esperantinopolis,BR,2022-05-19 03:16:17,-4.8667,-44.7083,73.83,98,100,3.11
321,Vila Franca Do Campo,PT,2022-05-19 03:16:17,37.7167,-25.4333,64.2,92,89,14.7
322,Morant Bay,JM,2022-05-19 03:16:17,17.8815,-76.4093,83.82,90,97,6.8
323,Chebsara,RU,2022-05-19 03:16:18,59.2002,38.8356,38.53,92,98,4.56
324,Kindu,CD,2022-05-19 03:13:11,-2.95,25.95,68.67,97,92,0.34
325,Sabzevar,IR,2022-05-19 03:16:19,36.2126,57.6819,69.08,43,0,16.11
326,Olyka,UA,2022-05-19 03:16:19,50.7186,25.8125,42.93,89,5,6.71
327,Aksarka,RU,2022-05-19 03:16:19,66.5606,67.7975,35.87,69,100,15.41
328,Adrar,MR,2022-05-19 03:14:18,20.5022,-10.0711,77.99,15,40,10.11
329,Barranco,PA,2022-05-19 03:16:10,9.5167,-82.7,72.84,93,100,3.85
330,Shieli,KZ,2022-05-19 03:16:20,44.1667,66.75,69.91,26,2,13.89
331,Saint-Georges,GD,2022-05-19 03:16:21,12.0564,-61.7485,80.28,83,20,8.05
332,Imbituba,BR,2022-05-19 03:16:21,-28.24,-48.6703,60.1,78,70,13.0
333,Campo Grande,BR,2022-05-19 03:16:21,-20.4428,-54.6464,45.95,93,40,8.05
334,Channel-Port Aux Basques,CA,2022-05-19 03:16:22,47.5702,-59.1367,41.85,94,100,16.37
335,Rio Grande,BR,2022-05-19 03:16:22,-32.035,-52.0986,53.94,78,35,15.08
336,Jumla,NP,2022-05-19 03:16:22,29.2747,82.1838,65.79,40,11,2.75
337,Mala,PE,2022-05-19 03:16:23,-12.6581,-76.6308,65.82,86,89,5.88
338,Epiniana,GR,2022-05-19 03:16:23,39.1429,21.6134,41.74,93,99,10.0
339,Archidona,ES,2022-05-19 03:16:23,37.0965,-4.3887,68.92,46,2,4.43
340,Chicama,PE,2022-05-19 03:16:24,-7.8447,-79.1469,61.34,82,89,6.69
341,Hrodna,BY,2022-05-19 03:16:24,53.6884,23.8258,39.06,81,0,0.0
342,Rosolini,IT,2022-05-19 03:16:24,36.8242,14.9478,57.85,57,0,3.44
343,Baturinskaya,RU,2022-05-19 03:16:25,45.7927,39.3707,49.86,90,100,9.1
344,Kharian,PK,2022-05-19 03:16:25,32.8149,73.8636,96.35,15,0,7.9
345,Shache,CN,2022-05-19 03:16:25,38.4167,77.2406,78.37,20,3,4.88
346,Piombino,IT,2022-05-19 03:16:26,42.9348,10.5221,69.58,43,0,3.0
347,Oranjemund,NA,2022-05-19 03:16:26,-28.55,16.4333,58.82,95,99,9.55
348,Mitsamiouli,KM,2022-05-19 03:16:27,-11.3847,43.2844,78.66,75,26,6.6
349,Maniitsoq,GL,2022-05-19 03:16:27,65.4167,-52.9,35.92,61,1,6.64
350,Liepaja,LV,2022-05-19 03:16:27,56.5419,21.0367,49.98,76,0,9.22
351,Braganca,BR,2022-05-19 03:16:28,-1.0536,-46.7656,73.72,99,100,0.27
352,La Libertad,EC,2022-05-19 03:16:28,-2.2333,-80.9,73.26,83,100,6.26
353,Monchique,PT,2022-05-19 03:16:28,37.3177,-8.5553,62.13,71,10,6.4
354,Ambilobe,MG,2022-05-19 03:16:29,-13.2,49.05,65.39,84,14,3.71
355,Puerto Baquerizo Moreno,EC,2022-05-19 03:16:29,-0.9,-89.6,73.06,93,100,8.23
356,Fenoarivo,MG,2022-05-19 03:16:29,-18.933,47.4354,51.87,100,20,4.61
357,Juba,SS,2022-05-19 03:16:02,4.8517,31.5825,71.31,84,91,2.73
358,Ornskoldsvik,SE,2022-05-19 03:16:30,63.2909,18.7153,43.75,81,100,6.91
359,Barra Patuca,HN,2022-05-19 03:16:30,15.8,-84.2833,79.93,83,94,9.98
360,Almora,IN,2022-05-19 03:16:31,29.6167,79.6667,79.09,27,1,1.72
361,Gwadar,PK,2022-05-19 03:16:31,25.1216,62.3254,83.68,81,0,9.93
362,Ponta Delgada,PT,2022-05-19 03:16:31,37.7333,-25.6667,64.51,100,75,17.27
363,Turukhansk,RU,2022-05-19 03:16:31,65.8167,87.9833,41.34,61,34,5.19
364,Vestmanna,FO,2022-05-19 03:16:32,62.1564,-7.1664,49.12,71,75,21.85
365,Vanersborg,SE,2022-05-19 03:16:32,58.3807,12.3234,54.57,76,100,3.44
366,Jaslo,PL,2022-05-19 03:16:32,49.7451,21.4725,35.91,82,9,2.39
367,Korla,CN,2022-05-19 03:16:33,41.7597,86.1469,81.45,15,5,8.86
368,Vikulovo,RU,2022-05-19 03:16:33,56.8167,70.6107,56.64,69,91,13.24
369,Porto Velho,BR,2022-05-19 03:16:34,-8.7619,-63.9039,69.85,56,0,4.61
370,Mantua,IT,2022-05-19 03:16:34,45.1667,10.7833,67.24,73,17,1.99
371,Sao Luiz Gonzaga,BR,2022-05-19 03:16:34,-28.4083,-54.9608,45.48,94,12,4.09
372,Kozhva,RU,2022-05-19 03:16:35,65.1073,57.0459,35.71,65,99,10.54
373,Meulaboh,ID,2022-05-19 03:16:35,4.1363,96.1285,83.59,69,100,1.7
374,Youkounkoun,GN,2022-05-19 03:16:35,12.5333,-13.1333,79.95,68,3,7.27
375,Suriapet,IN,2022-05-19 03:16:35,17.15,79.6167,85.12,67,100,6.2
376,Chitrakonda,IN,2022-05-19 03:16:36,18.1167,82.0833,82.42,74,100,0.81
377,Chokwe,MZ,2022-05-19 03:16:36,-24.5333,32.9833,64.0,93,9,3.83
378,Faranah,GN,2022-05-19 03:16:36,10.0404,-10.7434,72.55,92,38,6.22
379,Findhorn,GB,2022-05-19 03:16:37,57.6572,-3.6085,51.33,85,0,9.22
380,Derzhavinsk,KZ,2022-05-19 03:16:37,51.1,66.3167,55.67,52,7,18.59
381,Manaus,BR,2022-05-19 03:16:37,-3.1019,-60.025,79.29,89,75,4.61
382,Husavik,IS,2022-05-19 03:16:38,66.0449,-17.3389,41.77,96,100,1.03
383,Koslan,RU,2022-05-19 03:16:38,63.4564,48.8989,36.63,62,79,3.56
384,Harper,LR,2022-05-19 03:16:38,4.375,-7.7169,77.67,86,100,5.82
385,Terrace Bay,CA,2022-05-19 03:16:39,48.7834,-87.1,39.33,98,100,5.37
386,Dalbandin,PK,2022-05-19 03:16:39,28.8947,64.4101,93.22,7,0,2.15
387,Biltine,TD,2022-05-19 03:16:39,14.5333,20.9167,88.25,16,98,8.7
388,Makurdi,NG,2022-05-19 03:16:40,7.7411,8.5121,76.73,87,97,4.12
389,Westport,US,2022-05-19 03:14:16,41.1415,-73.3579,61.47,71,100,1.01
390,Chute-Aux-Outardes,CA,2022-05-19 03:16:40,49.1168,-68.399,33.78,69,0,3.44
391,Bin Qirdan,TN,2022-05-19 03:16:41,33.1378,11.2197,68.32,64,0,5.14
392,Gloversville,US,2022-05-19 03:11:45,43.0528,-74.3438,53.42,71,100,3.44
393,Bonavista,CA,2022-05-19 03:16:41,48.6499,-53.1147,43.3,90,36,14.05
394,San Jose,US,2022-05-19 03:11:50,37.3394,-121.895,79.88,50,40,13.8
395,Jhinjhak,IN,2022-05-19 03:16:42,26.5667,79.7333,103.5,11,0,8.84
396,Taltal,CL,2022-05-19 03:16:42,-25.4,-70.4833,60.13,77,73,6.2
397,Kalmunai,LK,2022-05-19 03:16:42,7.4167,81.8167,84.85,66,9,14.43
398,Aljezur,PT,2022-05-19 03:16:43,37.3191,-8.8033,59.43,69,19,8.48
399,Tabas,IR,2022-05-19 03:16:43,33.5959,56.9244,82.71,13,0,0.96
400,Scottsboro,US,2022-05-19 03:16:43,34.6723,-86.0341,77.09,73,40,0.0
401,Maragogi,BR,2022-05-19 03:15:02,-9.0122,-35.2225,75.97,89,100,8.63
402,Puerto Gaitan,CO,2022-05-19 03:14:20,4.3133,-72.0816,71.31,96,100,10.33
403,Vieux-Habitants,GP,2022-05-19 03:16:44,16.0589,-61.7659,78.37,78,12,9.08
404,Necochea,AR,2022-05-19 03:16:44,-38.5473,-58.7368,44.47,86,9,5.55
405,Nalut,LY,2022-05-19 03:16:44,30.3333,10.85,72.32,19,0,12.01
406,Shakiso,ET,2022-05-19 03:16:45,5.75,38.9167,57.92,93,94,2.01
407,Taoudenni,ML,2022-05-19 03:16:45,22.6783,-3.9836,88.41,6,100,8.08
408,El Cobre,CU,2022-05-19 03:16:45,20.0489,-75.9469,80.04,83,40,4.61
409,Schaffhausen,CH,2022-05-19 03:16:46,47.6973,8.6349,62.01,79,94,1.99
410,Esil,KZ,2022-05-19 03:16:46,51.9556,66.4042,55.6,53,5,19.15
411,Utraula,IN,2022-05-19 03:16:46,27.3167,82.4167,94.3,30,77,11.68
412,Kuusamo,FI,2022-05-19 03:16:47,65.9667,29.1833,33.84,69,100,4.61
413,Wielun,PL,2022-05-19 03:16:47,51.221,18.5696,45.75,63,10,7.92
414,Agucadoura,PT,2022-05-19 03:16:47,41.4318,-8.7804,56.32,78,30,5.35
415,Skibbereen,IE,2022-05-19 03:16:48,51.55,-9.2667,54.1,84,2,14.27
416,Paralimni,CY,2022-05-19 03:16:48,35.0375,33.9833,65.14,95,0,1.99
417,Mombasa,KE,2022-05-19 03:12:17,-4.0547,39.6636,74.52,85,66,9.8
418,Bahia Honda,CU,2022-05-19 03:16:48,22.9036,-83.1592,77.38,79,38,4.07
419,Benguela,AO,2022-05-19 03:16:49,-12.5763,13.4055,72.34,78,0,2.01
420,Santa Cruz,BO,2022-05-19 03:16:49,-17.8,-63.1667,47.66,76,8,4.61
421,Bor,RU,2022-05-19 03:15:21,56.3567,44.0669,42.73,90,59,10.56
422,Camacha,PT,2022-05-19 03:16:49,33.0833,-16.3333,63.82,88,40,5.75
423,Beira,MZ,2022-05-19 03:16:50,-19.8436,34.8389,68.09,100,40,4.61
424,Roald,NO,2022-05-19 03:16:50,62.5833,6.1333,53.33,93,82,11.5
425,Carutapera,BR,2022-05-19 03:16:50,-1.195,-46.02,75.63,94,100,2.21
426,Malpura,IN,2022-05-19 03:16:51,26.2833,75.3833,95.58,13,0,3.76
427,Ponnani,IN,2022-05-19 03:16:51,10.767,75.9252,70.92,92,100,15.26
428,Guamal,CO,2022-05-19 03:16:51,9.1433,-74.2238,74.61,97,100,3.29
429,Tucupita,VE,2022-05-19 03:16:52,9.0622,-62.051,72.03,90,99,3.22
430,Bell Ville,AR,2022-05-19 03:16:52,-32.6259,-62.6887,42.55,64,0,5.55
431,Nawa,IN,2022-05-19 03:16:52,27.0167,75.0,96.33,11,0,8.03
432,Mingaora,PK,2022-05-19 03:14:14,34.7758,72.3625,85.62,22,35,4.34
433,Siemiatycze,PL,2022-05-19 03:16:53,52.4272,22.8623,41.58,83,39,6.11
434,Chimbote,PE,2022-05-19 03:16:53,-9.0853,-78.5783,63.81,91,93,6.67
435,Pasni,PK,2022-05-19 03:16:53,25.2631,63.471,82.87,84,0,9.89
436,Santa Rosa,PH,2022-05-19 03:16:54,14.3122,121.1114,90.09,71,86,8.7
437,Jadu,LY,2022-05-19 03:16:54,31.953,12.0261,63.57,36,0,3.56
438,Eyl,SO,2022-05-19 03:16:54,7.9803,49.8164,81.99,63,65,14.7
439,Falun,SE,2022-05-19 03:16:55,60.6036,15.626,47.21,86,99,3.76
440,Springdale,US,2022-05-19 03:14:13,36.1867,-94.1288,75.56,86,0,3.44
441,Ovalle,CL,2022-05-19 03:16:55,-30.5983,-71.2003,56.64,75,100,4.97
442,Misratah,LY,2022-05-19 03:16:55,32.3754,15.0925,68.72,61,0,3.83
443,Codrington,AU,2022-05-19 03:16:56,-38.2667,141.9667,57.97,55,93,10.56
444,Tucuman,AR,2022-05-19 03:16:56,-26.8241,-65.2226,42.8,93,0,6.91
445,Divnomorskoye,RU,2022-05-19 03:16:56,44.5011,38.1353,53.01,78,100,7.9
446,Abakaliki,NG,2022-05-19 03:16:57,6.3163,8.1169,76.28,92,100,5.19
447,Constantine,DZ,2022-05-19 03:16:16,36.365,6.6147,62.01,77,0,4.61
448,Thinadhoo,MV,2022-05-19 03:17:01,0.5333,72.9333,83.39,74,100,13.62
449,Halifax,CA,2022-05-19 03:14:58,44.6453,-63.5724,46.22,82,3,6.24
450,Abu Dhabi,AE,2022-05-19 03:17:06,24.4667,54.3667,80.62,77,0,9.22
451,Lodja,CD,2022-05-19 03:17:07,-3.4833,23.4333,67.95,87,100,1.28
452,Akdepe,TM,2022-05-19 03:17:07,42.0551,59.3788,71.69,25,5,12.97
453,Stephenville,US,2022-05-19 03:17:07,32.2207,-98.2023,86.86,40,0,11.5
454,Bela,IN,2022-05-19 03:12:09,25.9333,81.9833,102.27,11,29,10.8
455,Mangrol,IN,2022-05-19 03:17:08,21.1167,70.1167,84.0,68,1,11.21
456,Sligo,IE,2022-05-19 03:17:08,54.2697,-8.4694,47.68,90,9,13.33
457,San Francisco,US,2022-05-19 03:16:33,37.7749,-122.4194,80.42,70,40,27.63
458,Usinsk,RU,2022-05-19 03:17:09,65.9939,57.5281,35.74,61,86,14.79
459,Krutikha,RU,2022-05-19 03:17:09,53.9599,81.2093,69.8,52,100,8.08
460,Harrismith,ZA,2022-05-19 03:17:09,-28.2728,29.1295,42.12,81,0,5.77
461,Pavlohrad,UA,2022-05-19 03:17:10,48.5167,35.8667,45.88,92,25,11.74
462,Miquelon,PM,2022-05-19 03:17:10,47.0975,-56.3814,43.03,90,77,14.79
463,Sant Pere De Ribes,ES,2022-05-19 03:17:11,41.2667,1.7667,70.12,70,42,1.66
464,Ilhabela,BR,2022-05-19 03:13:07,-23.7781,-45.3581,57.92,68,15,12.08
465,Hobyo,SO,2022-05-19 03:17:11,5.3505,48.5268,79.14,81,67,18.54
466,Jurm,AF,2022-05-19 03:17:11,36.8648,70.8342,67.3,46,97,2.8
467,Pirmasens,DE,2022-05-19 03:17:12,49.2015,7.6053,60.73,83,98,3.91
468,Ouadda,CF,2022-05-19 03:17:12,8.0777,22.4007,70.52,87,100,2.46
469,Birao,CF,2022-05-19 03:17:13,10.2849,22.7882,79.97,64,100,4.83
470,Grand Gaube,MU,2022-05-19 03:17:13,-20.0064,57.6608,73.8,76,7,1.99
471,Barretos,BR,2022-05-19 03:17:13,-20.5572,-48.5678,45.95,75,30,7.29
472,Talara,PE,2022-05-19 03:17:14,-4.5772,-81.2719,66.94,85,97,13.0
473,Tsevie,TG,2022-05-19 03:17:14,6.4261,1.2133,76.55,95,80,5.3
474,Stornoway,GB,2022-05-19 03:17:15,58.2093,-6.3865,49.96,89,40,17.27
475,Balykshi,KZ,2022-05-19 03:17:15,47.0667,51.8667,60.8,82,86,8.95
476,Tigzirt,DZ,2022-05-19 03:17:16,36.8886,4.1198,67.5,52,17,7.76
477,Porosozero,RU,2022-05-19 03:17:16,62.7191,32.727,34.79,73,9,5.64
478,Havre-Saint-Pierre,CA,2022-05-19 03:17:16,50.2334,-63.5986,39.56,75,100,19.57
479,Talcahuano,CL,2022-05-19 03:15:15,-36.7167,-73.1167,51.48,82,100,13.8
480,Hamilton,US,2022-05-19 03:17:17,39.1834,-84.5333,64.89,96,100,5.75
481,Longwy,FR,2022-05-19 03:17:17,49.5194,5.7688,65.44,79,97,5.99
482,Kanniyakumari,IN,2022-05-19 03:17:18,8.0833,77.5667,81.37,82,100,19.33
483,Oranjestad,AW,2022-05-19 03:17:18,12.524,-70.027,82.35,78,40,17.27
484,Arona,ES,2022-05-19 03:17:19,28.0996,-16.681,61.32,81,75,8.05
485,Koster,ZA,2022-05-19 03:17:19,-25.863,26.8976,46.9,71,8,2.42
486,Boa Vista,BR,2022-05-19 03:17:20,2.8197,-60.6733,75.18,88,75,4.61
487,Am Timan,TD,2022-05-19 03:17:20,11.0297,20.2827,81.32,57,95,5.77
488,Dodola,ET,2022-05-19 03:17:20,6.9833,39.1833,49.93,85,99,2.19
489,Sur,OM,2022-05-19 03:17:20,22.5667,59.5289,91.26,32,0,9.22
490,Abramovka,RU,2022-05-19 03:17:21,51.1886,41.0202,45.43,88,6,6.82
491,Bayonne,FR,2022-05-19 03:17:21,43.3333,-1.4167,63.23,82,100,6.91
492,Manbij,SY,2022-05-19 03:17:22,36.5281,37.9549,64.26,67,0,7.87
493,Burgeo,CA,2022-05-19 03:15:08,47.6167,-57.6152,41.43,94,59,16.26
494,Macapa,BR,2022-05-19 03:17:22,0.0389,-51.0664,76.98,100,100,4.61
495,Caravelas,BR,2022-05-19 03:17:23,-17.7125,-39.2481,67.48,57,93,6.67
496,Bara,NG,2022-05-19 03:17:23,10.3744,10.7288,83.32,58,99,4.97
497,Nanga Eboko,CM,2022-05-19 03:17:23,4.6833,12.3667,68.32,100,100,1.16
498,Aripuana,BR,2022-05-19 03:17:24,-9.1667,-60.6333,61.56,72,71,2.48
499,Clemson,US,2022-05-19 03:15:02,34.6834,-82.8374,75.79,74,0,4.61
500,Conceicao Da Barra,BR,2022-05-19 03:17:24,-18.5933,-39.7322,70.81,25,100,11.45
501,Mogadishu,SO,2022-05-19 03:17:25,2.0371,45.3438,79.66,80,87,13.58
502,Miraflores,MX,2022-05-19 03:17:26,19.2167,-98.8083,74.03,37,52,5.99
503,Tevriz,RU,2022-05-19 03:15:31,57.509,72.4042,54.55,81,97,2.86
504,Debre Tabor,ET,2022-05-19 03:17:27,11.85,38.0167,56.73,27,20,4.14
505,Cheremshan,RU,2022-05-19 03:17:27,54.6667,51.5,42.82,88,97,7.74
506,Cariamanga,EC,2022-05-19 03:17:28,-4.3333,-79.55,51.44,94,99,2.15
507,Caucaia,BR,2022-05-19 03:17:02,-3.7361,-38.6531,78.75,84,20,3.44
508,Mehran,IR,2022-05-19 03:17:28,33.1222,46.1646,82.44,16,2,6.67
509,Upington,ZA,2022-05-19 03:17:28,-28.4478,21.2561,59.38,47,0,6.91
510,Kasongo-Lunda,CD,2022-05-19 03:17:29,-6.4667,16.8167,69.62,74,17,0.94
511,Cienfuegos,CU,2022-05-19 03:17:29,22.1461,-80.4356,78.37,80,22,3.33
512,Stromness,GB,2022-05-19 03:17:30,58.965,-3.296,49.96,90,100,11.01
513,Lebanon,US,2022-05-19 03:17:30,36.2081,-86.2911,77.22,82,45,5.79
514,Kingisepp,RU,2022-05-19 03:17:30,59.3733,28.6134,44.65,78,100,3.87
515,Agadez,NE,2022-05-19 03:17:31,19.75,10.25,82.33,17,27,9.78
516,Saint-Leu,RE,2022-05-19 03:17:31,-21.15,55.2833,70.63,65,0,8.03
517,Marienburg,PL,2022-05-19 03:17:32,54.0359,19.0266,46.89,65,52,8.68
518,Camacupa,AO,2022-05-19 03:17:32,-12.0167,17.4833,52.45,68,0,3.33
519,Ciudad Bolivar,VE,2022-05-19 03:17:33,8.1222,-63.5497,80.8,63,99,10.51
520,Marivan,IR,2022-05-19 03:17:33,35.5219,46.176,60.49,43,0,4.68
521,Katsina,NG,2022-05-19 03:17:33,12.9894,7.6006,80.92,23,33,12.03
522,Srbobran,RS,2022-05-19 03:17:34,45.5539,19.8028,46.89,66,0,4.5
523,Hanko,FI,2022-05-19 03:17:11,59.8333,22.95,48.06,83,100,14.27
524,Cassilandia,BR,2022-05-19 03:17:34,-19.1133,-51.7342,46.2,76,9,3.15
525,Corn Island,NI,2022-05-19 03:17:35,12.1694,-83.0418,81.55,78,100,15.03
526,Sovetskiy,RU,2022-05-19 03:17:35,61.3614,63.5842,49.5,72,100,6.85
527,Aasiaat,GL,2022-05-19 03:17:36,68.7098,-52.8699,22.73,94,15,4.21
528,Termini Imerese,IT,2022-05-19 03:17:36,37.9837,13.6956,67.98,75,0,4.34
529,Guane,CU,2022-05-19 03:17:37,22.2025,-84.0875,75.38,77,47,2.62
530,Urucurituba,BR,2022-05-19 03:17:37,-2.6833,-57.6667,72.59,98,100,1.54
531,Chapais,CA,2022-05-19 03:17:37,49.7834,-74.8492,42.58,87,47,5.46
532,Awjilah,LY,2022-05-19 03:17:38,29.1081,21.2869,66.51,63,0,12.24
533,Port Hawkesbury,CA,2022-05-19 03:17:38,45.6169,-61.3485,46.62,85,0,5.75
534,Vangaindrano,MG,2022-05-19 03:17:38,-23.35,47.6,67.75,78,73,1.95
535,Bethanien,NA,2022-05-19 03:17:39,-26.502,17.1583,60.66,45,10,7.25
536,Great Yarmouth,GB,2022-05-19 03:17:39,52.6083,1.7305,59.45,97,100,8.79
537,Stryn,NO,2022-05-19 03:17:40,61.9045,6.7226,52.68,84,88,6.02
538,Mana,GF,2022-05-19 03:17:40,5.6592,-53.7767,77.81,84,100,6.42
539,Kano,NG,2022-05-19 03:17:40,12.0001,8.5167,80.51,45,100,7.31
540,Neyshabur,IR,2022-05-19 03:17:41,36.2133,58.7958,67.08,46,13,3.36
541,Bela Vista Do Paraiso,BR,2022-05-19 03:17:41,-22.9967,-51.1906,49.24,77,70,8.48
542,Forssa,FI,2022-05-19 03:17:41,60.8146,23.6215,46.4,73,100,0.72
543,West Bay,KY,2022-05-19 03:17:42,19.3667,-81.4167,82.47,82,75,3.44
544,Gornopravdinsk,RU,2022-05-19 03:17:42,60.05,69.9,58.23,64,76,7.2
545,Marzuq,YE,2022-05-19 03:17:43,14.4,46.4667,72.19,23,67,1.97
546,Villa Rica,US,2022-05-19 03:14:00,33.7321,-84.9191,76.68,79,24,5.55
547,Izazi,TZ,2022-05-19 03:17:43,-7.2,35.7333,61.84,82,100,2.19
548,Winneba,GH,2022-05-19 03:17:44,5.3511,-0.6231,79.0,89,56,10.36
549,Lokosovo,RU,2022-05-19 03:17:44,61.1333,74.8167,62.1,59,84,7.85
550,Gaoua,BF,2022-05-19 03:17:44,10.2992,-3.2508,79.12,64,91,6.85
551,Lapy,PL,2022-05-19 03:17:45,52.9911,22.8842,46.26,87,43,5.66
552,Kang,BW,2022-05-19 03:17:45,-23.6752,22.7876,53.64,63,0,8.28
553,Barghat,IN,2022-05-19 03:17:45,22.0333,79.7167,90.63,40,19,9.93
554,Mancio Lima,BR,2022-05-19 03:17:46,-7.6142,-72.8958,66.27,100,0,2.3
555,Cap-Aux-Meules,CA,2022-05-19 03:17:02,47.3821,-61.8597,44.62,65,97,23.02
556,Itaituba,BR,2022-05-19 03:17:46,-4.2761,-55.9836,68.58,96,89,1.52
557,Nizwa,OM,2022-05-19 03:17:47,22.9333,57.5333,88.61,18,0,0.58
558,Havelock,US,2022-05-19 03:17:47,34.8791,-76.9013,73.94,89,0,8.05
559,Sardarshahr,IN,2022-05-19 03:17:47,28.4333,74.4833,100.38,12,0,9.6
560,Barth,DE,2022-05-19 03:13:53,54.3635,12.7249,61.09,84,100,11.16
561,Kikwit,CD,2022-05-19 03:17:48,-5.041,18.8162,71.98,84,87,1.52
562,Reconquista,AR,2022-05-19 03:17:48,-29.15,-59.65,44.73,85,0,2.66
563,Tarko-Sale,RU,2022-05-19 03:17:49,64.9225,77.785,45.48,74,100,20.6
564,Santa Cruz De La Palma,ES,2022-05-19 03:17:49,28.6835,-17.7642,68.14,73,0,5.75
565,Paidha,UG,2022-05-19 03:17:49,2.4167,30.9855,62.71,74,71,4.45
566,Wladyslawowo,PL,2022-05-19 03:17:50,54.7909,18.4009,53.94,58,84,7.96
567,Palmeiras De Goias,BR,2022-05-19 03:17:50,-16.805,-49.9258,45.77,53,73,4.05
568,Kudahuvadhoo,MV,2022-05-19 03:17:50,2.6708,72.8944,83.46,76,100,16.04
569,Abapo,BO,2022-05-19 03:17:51,-18.8333,-63.4667,44.78,55,69,2.51
570,Mbini,GQ,2022-05-19 03:17:51,1.574,9.6134,77.86,89,100,9.01
571,Dombarovskiy,RU,2022-05-19 03:17:51,50.7587,59.5386,50.97,70,28,18.21
572,Reichenau,PL,2022-05-19 03:17:52,50.9075,14.9563,55.87,57,15,7.31
573,Ippy,CF,2022-05-19 03:17:52,6.2679,21.2247,70.29,93,100,2.59
574,Plettenberg Bay,ZA,2022-05-19 03:17:52,-34.0527,23.3716,62.76,88,100,10.11
575,Uinskoye,RU,2022-05-19 03:17:52,56.8817,56.5813,41.59,95,100,4.76
576,Qasigiannguit,GL,2022-05-19 03:17:53,68.8193,-51.1922,26.85,90,6,6.22
577,Bluefield,US,2022-05-19 03:13:44,37.2698,-81.2223,68.36,68,100,17.27
578,Sioux Lookout,CA,2022-05-19 03:17:53,50.1001,-91.917,46.47,93,75,4.61
579,Lalitpur,NP,2022-05-19 03:17:53,27.6667,85.3333,73.78,56,20,2.3
580,Svetlyy,RU,2022-05-19 03:17:54,54.675,20.1347,48.25,74,73,9.73
581,Starogard Gdanski,PL,2022-05-19 03:15:35,53.964,18.5264,51.58,61,73,8.59
582,Shama,CN,2022-05-19 03:17:54,33.6102,104.2852,64.06,51,92,4.79
583,Matam,SN,2022-05-19 03:17:55,15.6175,-13.3303,87.37,17,3,8.46
584,Bay City,US,2022-05-19 03:17:55,43.5945,-83.8889,52.11,94,100,5.75
585,Sao Miguel,BR,2022-05-19 03:17:55,-5.4667,-35.3667,75.97,84,71,6.76
586,Ginda,IN,2022-05-19 03:17:56,30.6945,78.4932,75.96,30,4,3.71
587,Urucui,BR,2022-05-19 03:17:56,-7.2294,-44.5561,76.62,87,100,3.74
588,Tambacounda,SN,2022-05-19 03:17:57,13.7539,-13.7586,84.33,38,0,9.31
